,Date,Tweet
55,2020-11-21 13:54:06+00:00,b'@Poconggg @Poconggg gimana rasanya debut jadi aktor di drama korea start up?\n\xf0\x9f\x98\x85\n#StartUpEp10 \n#DebutPocong'
56,2020-11-21 13:51:27+00:00,b'Definisi cuma mau ngungkapin perasaan tanpa harus dijawab :)\nJipyeong!!!! Yaampun se soft itu ya shsshhs \xf0\x9f\x98\xad\xf0\x9f\x92\x94 sekali lagi tolong yaa Jipyeong harus bahagia jugaa! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\n#StartUpEp10 https://t.co/MGmmH3HwgW'
57,2020-11-21 13:37:09+00:00,"b'Baik Jipyeong maupun Dosan, keduanya ingin dilihat sebagai dirinya sendiri dan bukan orang lain \xf0\x9f\x92\x94\nAkhirnya dari kebohongan yang kebongkar ini mereka gaperlu lagi saling terkait kerena surat, dan bisa jadi dirinya sendiri.\n#StartUpEp10 https://t.co/juSIiKJsQ8'"
58,2020-11-21 13:22:16+00:00,b'Jelas ya dalmi kecewa :))\nDoi dibohongin semua orang \n#StartUpEp10 https://t.co/aShmPCn3Y2'
59,2020-11-21 11:56:41+00:00,"b'Team dosan laa jipyeong tu tknk terus terang , dosan nk direct jipyeong tk kasii \n#StartUpEp10'"
60,2020-11-21 09:19:41+00:00,"b'Ada pocong di Start up? \xf0\x9f\x98\xb1 Ternyata ini bukan kali pertama ada penampakan di drama korea, mau tau penampakan-penampakan yg di drakor lainnya?\nYuk simak baik2 \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\n\nhttps://t.co/3VgVWMg4ZF\n\n#pocong #StartUpEp11 #StartUpEp10 #horror #misteri https://t.co/765frR8MC7'"
61,2020-11-21 06:45:59+00:00,"b'Nyesek banget huhu kasian Dosan\xf0\x9f\x92\x94 mana Dosan lg ngadepin masalah keluarganya, eh ditambah tragedi surat, ditambah mau hari demo\xf0\x9f\x92\x94\xf0\x9f\x92\x94\xf0\x9f\x98\xad #StartUpEp10 https://t.co/eSfQRoF9mb'"
62,2020-11-21 05:20:53+00:00,b'Tonton yuk vidio baru dari OtoPride &gt;&gt;&gt; https://t.co/78smoKIebO\n\nJangan lupa subscribe atau likenya ya genks\n\n#Suzy #otomotif #StartUpEp10 Nonton'
63,2020-11-21 00:41:12+00:00,b'Pengen tau rahasia kota ratusan amoy cantik dan rahasia ratusan vihara.... *Kota singkawang*\n\nVideo : https://t.co/z2yY5An7pO\n\n#FadliZonJubirFPI \n#malamminggu \n#BubarkanFPI \n#Covid_19 \n#IndonesianIdol \n#indonesia\n#StartUpEp10'
64,2020-11-20 23:43:04+00:00,b'Drama yang punya banyak kata2 keren \xf0\x9f\x98\xad\xf0\x9f\x92\xbb\xf0\x9f\x96\xa5\n#StartUp #StartUpEp10 #sandbox https://t.co/U9FuH8Zv0D'
65,2020-11-20 23:37:02+00:00,b'Telat kantor karna bacain hastag #StartUpEp10 hari ini. Jam berapa sih rilis ep 11nya..'
66,2020-11-20 20:54:23+00:00,b'#StartUpEp10 ni bg org nangis ja\xf0\x9f\x98\xad kesian semua org haihh\xf0\x9f\x92\x94'
67,2020-11-20 17:56:37+00:00,b'Bener2 tulus banget Do San\n#StartUp #StartUpEp10 #NamDoSan #SeoDalmi #NanJooHyuk #BaeSuzy https://t.co/nXCu58eg7X'
68,2020-11-20 17:29:30+00:00,b'Dibalik rasa bangga seseorang \n#NamDoSan #NamJoHyuk #StartUp #StartUpEp10 https://t.co/QqXEy0dAgh'
69,2020-11-20 16:28:32+00:00,b'Do San bener2 bikin gua nangis jelek\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUp #StartUpEp10\n#NamDoSan #SeoDalmi #NamJooHyuk #BaeSuzy https://t.co/rdn08CYIWX'
70,2020-11-20 15:43:35+00:00,b'Ikutan nyesek\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUp #StartUpEp10 \n#NamDoSan #SeoDalmi #NamJooHyuk #BaeSuzy https://t.co/jJCiC1YMkV'
71,2020-11-20 14:39:31+00:00,b'HAHAHAHA mana #HanJiPyeongTeam #StartUpEp11 #StartUpEp10 #StartUp cr : tiktok https://t.co/EtAQhAccuK'
72,2020-11-20 11:52:20+00:00,b'Dal mi #StartUpEp10'
73,2020-11-20 10:55:05+00:00,b'#StartupEp10 Kalau menurut gue Alex dan Do San ini gak bisa sejalan ke depannya'
74,2020-11-20 09:44:21+00:00,b'besok udah mau update start up nih! kamu team jipyeong atau dosan? kalo aku sih #TeamJipyeong biar nontonnya lebih enak yuk langganan netflix di aku proses nya cepet lhoo dan bergaransi \xe2\x9c\xa8 #zonauang #zonaBU #StartUpEp10 https://t.co/yd6z53UcU1'
75,2020-11-20 09:34:04+00:00,"b'Buat sobat twitter yang bingung, siapa sih Han Ji Pyeong. Kita intermezzo dikit dulu. Han Ji Pyeong ini adalah tokoh di drama start up yang rupawan, kaya raya dan jago banget investasi!  Bahkan ia berhasil investasi dengan return 10 kali lipat. \xf0\x9f\x93\x88\xf0\x9f\x93\x88\n\n#StartUp #StartUpEp10'"
76,2020-11-20 06:57:48+00:00,b'yg namanya ji pyeon dimusuin aja #StartUpEp10'
77,2020-11-20 06:03:56+00:00,b'Semua minggir dulu aku #TimDoSan garis keras! \n\xf0\x9f\x98\x8e\xf0\x9f\x99\x8f \n\n#StartUpEp10 #illustration #Fanart #kdrama #\xec\x8a\xa4\xed\x83\x80\xed\x8a\xb8\xec\x97\x85 #\xec\x88\x98\xec\xa7\x80 #\xeb\x82\xa8\xec\xa3\xbc\xed\x98\x81 #\xec\x84\x9c\xeb\x8b\xac\xeb\xaf\xb8 #\xeb\x82\xa8\xeb\x8f\x84\xec\x82\xb0 #Artidn #ArtistOnTwitter #ArtistOfindonesia https://t.co/yoVjuPzjyu'
78,2020-11-20 05:33:44+00:00,"b'Rasanya hidup spt Do san yang menjadi kebanggaan org tua itu melelahkan, membuat kita tidak bisa menceritakan hal-hal sulit kpd orang tua. Karena kita ingin org tua tau bahwa kita baik-baik saja.\ncuplikan di eps 10 ini mengandung percakapan yg paling deep.\n#StarUp #StartUpEp10 https://t.co/LSuKOA0UEf'"
79,2020-11-20 04:55:58+00:00,"b'ok google ""gimana cara jd mb suzy""\n#StartUpEp10 #NamDoSan #Seodalmi  #HanJipyeong #SuzyBae #namjoohyuk #KimSeonHo #sandbox #tvN https://t.co/3vRjTRuCaE'"
80,2020-11-19 19:25:41+00:00,b'rooting for han ji pyeong \xf0\x9f\x98\xad\xf0\x9f\xa5\xba #StartUpEp10'
81,2020-11-19 16:19:21+00:00,"b'ini kudunya menyedihkan ya, tapi krna akhirnya ketawan dan dia menangis aku malah bahagia huahahahaa #StartUpEp10 https://t.co/HgfMaQUtgj'"
82,2020-11-19 16:06:52+00:00,"b'Dah nonton #StartUpEp10 dong, aku tetep #timjipyeong #Jipyeongteam'"
83,2020-11-19 14:42:00+00:00,b'Ngena banget si ini perkataan nya nam do san \xf0\x9f\x98\xad\n\n#StartUpEp10 https://t.co/4Ap6nImCms'
84,2020-11-19 13:48:31+00:00,"b'Namun, orang tua sering lupa bahwa anaknya memikul beban besar ketika ia menjadi kebanggaan orang tuanya. Alasannya, karena mereka tak mau orang tua mereka kecewa kenyataannya jauh dari yang mereka bayangkan.\n\n#StartUpEp10 #startup https://t.co/pbDQ0M9FcB'"
85,2020-11-19 13:48:26+00:00,"b'Sebagai orang yang tinggal dan tumbuh besar di negara Asia, sudah dianggap biasa orang tua meninggikan ekspektasinya kepada anaknya dan membangga-banggakan anaknya.\n\n#StartUpEp10 #Startup https://t.co/RmiDXAkK5v'"
86,2020-11-19 11:55:36+00:00,b'TANGINA TALAGA NETONG BABAENG TO NAPAKA GAGA POTA #StartUpEp10'
87,2020-11-19 11:44:08+00:00,b'OTW #StartUpEp9 sm #StartUpEp10 \n\nmau cek mutual twitter gua tim Dal-mi sama siapa'
88,2020-11-19 10:05:56+00:00,b'scene paling tersakiti\n#StartUpEp10 https://t.co/HZYSkTQOph'
89,2020-11-19 09:09:52+00:00,"b""Haiii #TemanLulusNegeri\nHari ini hari kamis kan??\nBerarti malam ini... Malam Jum'at \xf0\x9f\xa5\xba\nBelakangan ini heboh ada penampakan di Drakor #StartUpEp10 \xf0\x9f\x98\xab\nPenampakannya jelas seperti....\nAh mimin jadi merinding\nMenurut kalian gimana nih tentang kehebohan ini??\n#malamminggubersamamimin https://t.co/8dp7BNv4Wy"""
90,2020-11-19 08:46:07+00:00,b'Start-up Stickers\xf0\x9f\xa5\xb0 5k only ukuran A6\nJika berminat cek shopee aku ya... terimakasih\xf0\x9f\x98\x87  #StartUpEp10\nhttps://t.co/MYC6OWRUac https://t.co/2FZ7FE6ohl'
91,2020-11-19 08:41:45+00:00,"b'Tolong writernim jangan bikin Han Ji Pyeong syedih banget , second lead juga bisa kan dibikin bahagia \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad  #StartUpEp10 https://t.co/gV41XFB93b'"
92,2020-11-19 08:00:24+00:00,"b'Siapa suka tengok Ji Pyeong senyum, kita geng.. hahahhaha cair \xf0\x9f\xa4\xa4\n#StartUpEp10 \n#HanJipyeong'"
93,2020-11-19 05:33:12+00:00,b'* sambung layan #StartUpEp10 *'
94,2020-11-19 05:30:38+00:00,"b'Daripada bingung kaaannnn, mau #TeamNamDoSan atau #timhanjipyeong  mending #moonji ajaaaa.. udah cocok auranya\n\n#StartUpEp10 #ItsOkayToNotBeOkay #SeoYeaJi #KimSeonHo https://t.co/ivqrOmKDDc'"
95,2020-11-19 05:04:17+00:00,"b'done watching #StartUpEp10 . sementara tunggu next episode, kita layan pulak #TaleOfNineTailed'"
96,2020-11-19 04:59:55+00:00,b'#StartUpEp10 \nSuka ngeliat gimana Ji Pyeong handle situasi yang udah ambyar; dengan caranya yang khas dan kharismatik. https://t.co/9qWuiRz80Y'
97,2020-11-19 02:01:42+00:00,b'Kalian sadar ngga si pocong aja debut di drama start up eps 10 \n#StartUp #StartUpEp10 #pocong #pocongdebut https://t.co/PUVZVhZpjP'
98,2020-11-19 01:11:48+00:00,b'pocongiee go international\n#StartUpEp10\n#StartUp https://t.co/cLrwac8T0l'
99,2020-11-19 00:28:25+00:00,b'Jd berpindah ke #teamdosan #StartUpEp10 yuk semangat yukk\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\xa4\xa3'
100,2020-11-18 23:55:42+00:00,"b'Spoiler alert #StartUpEp10\nKalo boleh ganti judul, bsa diganti jadi kejujuran, semua peran ngungkapin disini \xf0\x9f\x98\x81. \n\nBerat emang jadi DalMi, tapi kok firasat gua ujung2nya  sma dosan yaak. \xf0\x9f\x98\x85 meskipun sya tim HJP\n\nSecara alur tetep keren, gk sabar eps selanjutnya.'"
101,2020-11-18 18:21:57+00:00,"b'Baiklah setelah di pikir dan di telaahh beberapa hari, hati ini tb2 berubah menjadi team #Dosan! Karena semakin kesini tulusnya dosan emg bener2 ikhlas.... \n#StartUpEp10'"
102,2020-12-13 17:00:01+00:00,b'Next year could be decisive for the world \xf0\x9f\x8c\x8f. 2020 has taught us that we need to work together for a stronger response and show that we can build back better.\n\nJoin in. Be the change.'
103,2020-11-18 17:48:36+00:00,"b'Tali lanyard SandBox di drakor Start-Up mah biasa aja. Masih bagus tali lanyard Android Developer Serang. Iya apa iya? Kalau iya, mestinya dibeli sih pake uang 15ribu saja~\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#StartUpEp10\n#StartUpEp9 \n#StartUp https://t.co/PugLuKYS8Z'"
104,2020-11-18 16:54:42+00:00,"b'padahal dari kemaren udh liat spoiler. tapi baru sempet hari ini nonton #StartUpEp10 \n\nsumpah, jipyeong tuh sad boy bgt. gue gak tega liat dia \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\n#KimSeonho #\xea\xb9\x80\xec\x84\xa0\xed\x98\xb8 https://t.co/nK6TB8iAlu'"
105,2020-11-18 16:39:31+00:00,"b'BUSETT GUE BARU KELAR NONTON #StartUpEp10 ,dr kmrn minggu muk nntn ketiduran mulu, ii-itu brrti ih satunya chulsan sp c namanya, muk bls dendam ya?ya allah teori. makin kasian ama han ji pyeong \xf0\x9f\x98\xad\nlg pula gue udah ga srek tuh ama 1 orang, udah keliatan \xf0\x9f\x98\xad\xf0\x9f\x98\xad'"
106,2020-11-18 16:29:35+00:00,b'Ga bisa nih ga bisa akutuh terlalu banyak melihat air mata Nam Do San :(\n\n#StartUpEp10'
107,2020-11-18 16:28:02+00:00,"b'2016 ketika masih jd bagian sebuah  Start-Up dan sekarang udh gak ada. Karna ""startup"" yg asli gak seindah drama Netflix \xf0\x9f\x98\x82 #startup #netflix #StartUpEp10 #StartUpEp9 https://t.co/Qq3tk8YupP'"
108,2020-11-18 16:02:12+00:00,b'Ini apa miskah #StartUpEp10 ngadi\xc2\xb2 do-san salfok gatuh https://t.co/WR98WmzbcI'
109,2020-11-18 15:56:02+00:00,"b'Pocong udah sampe Koriya aja, satu frame langsung sama #BAESUZY lagi \xf0\x9f\xa4\xa3 #StartUpEp10'"
110,2020-11-18 15:38:04+00:00,b'Start-up pakabaaarrrr. Belakangan kalin gua blm lnjtin eps.9-10 \xf0\x9f\x98\xad wht happend #StartUpEp10'
111,2020-11-18 14:44:07+00:00,"b'Dia Jipyeong si pekerja keras. Sejak kecil segala sesuatu diraihnya sendiri, berprinsip, berpendirian, tdk suka mengeluh, cuek tapi dibelakang perhatian. Dibandingin sama Dosan yang dari dulu hidupnya sudah enak dan nyaman kerjanya cuman magermageran? Hallow !! \n\n#StartUpEp10 https://t.co/k0Ly5SkA7Y'"
112,2020-11-18 13:08:22+00:00,b'anak baik confess sobat\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\x8d\x92\xf0\x9f\x8d\x8e\xf0\x9f\x8d\x93 #StartUpEp10 #KimSeonHo https://t.co/HkKFYE73Q8'
113,2020-11-18 12:43:16+00:00,b'Tangisan Seo Dal-Mi adalah puncak pingin marah-marah dalam seri ini. #StartUpEp10'
114,2020-11-18 12:22:48+00:00,b'Mari nonton #StartUpEp10 sambil nunggu nasi mateng~'
115,2020-11-18 12:16:14+00:00,b'Takut mo nnton eps 10 #StartUpEp10'
116,2020-11-18 11:43:43+00:00,b'Sebenarnya kritikan @anggasasongko ini mewakili keresahan semua penonton ..\n\nK-drama harus berhenti makein make-up tebel ke semua actor nya. Lagian cowok mana juga yg tiap ngantor pake make-up setebel itu !?? \xf0\x9f\x98\x85\xf0\x9f\x98\x82\n\n#StartUpEp10 \n\nhttps://t.co/F7smle9T1i'
117,2020-11-18 11:42:51+00:00,b'scene dosan minta maaf dekat dalmi tu \xf0\x9f\x98\xa2 #StartUpEp10'
