,Date,Tweet
14,2020-11-18 01:32:56+00:00,b'gak berasa dari semalem udah masuk episode 6 #startupep6'
15,2020-11-11 15:02:56+00:00,b'#startupep6 saya pindah tim dosan.'
16,2020-11-11 09:17:06+00:00,"b'Akhirnya ngerti juga \xf0\x9f\x98\x85 , dal mi terlihat lebih berkharisma , effect mentor han ji pyeong #startupep6'"
17,2020-11-11 09:11:34+00:00,b'#TeamHanJiPyeong \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n#StartUpEp6 pa lang ako hahaha'
18,2020-11-11 09:04:29+00:00,"b'Astaga chul san, yong san antara polos dan bodoh beda tipis , ga ngerti saham \xf0\x9f\x98\x85 #startupep6'"
19,2020-11-10 16:45:06+00:00,b'nakakagigil naman ji-pyeong!!!! #StartUp #StartUpEp6'
20,2020-11-10 15:15:04+00:00,"b'Setiap keputusan itu ada resiko. Dan harus bisa tanggung jawab. Hadapi setiap permasalahan dengan bijak.\n\nIngat! masalah terbesar itu ketika bukan karena tidak ada solus, tapi kita tidak tau apa inti permasalahannya.\n\n#startupep6'"
21,2020-11-09 16:54:50+00:00,b'Senyum khawatir halmeoni sama Dosan ditahan karena nyembunyiin rahasia kalau si halmeoni sakit. Sedangkan Dalmi senyumnya sumringah banget karena akhirnya bisa ngejumpai halmeoni sama Dosan.\n\nDalmi padahal senyumnya bahagia tapi.....\xf0\x9f\x98\xad\n#StartUpEp6 \n#StartUp https://t.co/cyR8EIecMS'
22,2020-11-09 15:47:45+00:00,b'HUAAA MAUUU JG DIPELUK+DIGENDONG GINI \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x92\x9b #StartUpEp6 https://t.co/V9hjgRfiNO'
23,2020-11-09 15:13:40+00:00,"b'#StartUpEp6 \n\nAku kira #Jungsaha gk ikutan foto, tapi ternyata di 3 detik terakhr mau foto dy di tarik sama chulsan, buat ikutan foto \xf0\x9f\x98\x82\n#NamDoSan Ketemu sama nenek niat bilang yg sbnernya tapi gagal, krna #NamDoSan ketemu nenek di RS\n\n#BaeSuzy \n#NamJooHyuk \n#NamDoSan \n#SeoDalmi https://t.co/owRpIo7Jeu'"
24,2020-11-09 15:10:10+00:00,b'#StartUpEp6 \n\nSelama nonton bagian mereka ini triple San dari sedih bisa langsung ketawa \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#BaeSuzy \n#NamJooHyuk\n#NamDoSan \n#SeoDalmi https://t.co/0DyD4EaWe9'
25,2020-11-09 15:05:57+00:00,"b'#StartUpEp6 \n\nIni chulsan sama yongsan lagi curjat di atap kantor mereka dlu, gmna mereka masuk kesana dan sampai sekarang itu semua berkat #NamDoSan \nTanpa mereka tau ternyata #NamDoSan Ada di dalem dengerin semua pembicaraan mereka\xf0\x9f\x98\xa2\n\n#BaeSuzy \n#NamJooHyuk https://t.co/LBCUu4fmev'"
26,2020-11-09 15:02:31+00:00,b'#StartUpEp6 \n\nGara gara gk setuju sama pembagian Saham #NamDoSan dkk berantem \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#BaeSuzy \n#NamJooHyuk https://t.co/VcOWMoCIAr'
27,2020-11-09 14:58:32+00:00,"b'#StartUpEp6 \n\n#SeoDalmi dateng ke restoran tempat #WonInJae Upload foto di ig wktu lagi makan bareng ibunya, buat pamer klo dy berhasil jadi CEO di Sandbox, haha lucu disini, #SeoDalmi nyamperin bule dan bhong ke ibunya klo mreka temen temennya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#BaeSuzy \n#NamJooHyuk https://t.co/jtoXvpeTku'"
28,2020-11-09 14:23:41+00:00,b'Saya yakin saya tidak boleh memuaskan hati semua orang. Jadi saya memilih untuk jadi bahan umpatan seseorang.- Seo Dal Mi \n#StartUpEp6'
29,2020-11-09 13:35:16+00:00,"b'Cantik bgt #BaeSuzy di #startup #StartUpEp6 #StartUpEp7 pake hoodie gini, aku ada produk hoodie termurah dengan bahan yang tebel gini dan wajib kalian check out sebelum kehabisan, harganya cuma 30ribuan cek https://t.co/lWhNGkl8kl https://t.co/YO1QJGVU41'"
30,2020-11-09 11:56:32+00:00,"b'Terlalu fans korea, klu artis kita cuma ngefans video panasnya doang #jedarviral #GTVAPOLOGIZETOGFRIEND #TWICEdeservesRESPECT #JAEMIN_YOU_ARE_LOVED \n#StartUpEp6'"
31,2020-11-09 04:17:16+00:00,b'NIATNYA MAU MANASIN DO SAN BIAR CEMBURU EH REALITANYA \xf0\x9f\xa4\xa3\n\nSTART UP DALMI HAN JI PYEONG\n#StartUp #StartUpEp7 #StartUpEp8 #StartUpEp6 #StartUpEp5 Nam Do San Ji Pyeong Dalmi #TeamJipyeong #KimSeonHo https://t.co/IXnaGu1W6L'
32,2020-11-08 21:23:16+00:00,"b'#Jipyeong itu definisi \'\' MenyayangiMu dari Jauh "" \xf0\x9f\x98\x94 #timjipyeong #StartUp #StartUpEp8 #StartUpEp7 #StartUpEp6  #StartUpEp5 #StartUpEp4 #StartUp3 #StartUpEp2 #StartUpEp1 #StartUpEp9 #DramaKorea https://t.co/xabqrZSVUb'"
33,2020-11-08 21:08:29+00:00,"b'Apakah #StartUpEp8 bagus? Soalnya #StartUpEp6, #StartUpEp7 kurang bagus.'"
34,2020-11-08 14:09:35+00:00,b'SUMPAH SI INI PART YANG GATAU YA BINGUNG MAU SEDIH APA KETAWA INI LUCU TAPI MAAFIN AKU YA CHUL SAN \xf0\x9f\xa5\xba\xf0\x9f\x98\xad\n\nSTART UP DO SAN DALMI HAN JI PYEONG\n#StartUp #StartUpEp7 #StartUpEp8 #StartUpEp6 #StartUpEp5 Nam Do San Ji Pyeong Dalmi #TeamJipyeong #KimSeonHo https://t.co/m96G8Bok1X'
35,2020-11-08 13:24:24+00:00,b'Nam Jo Hyuk ganteng banget sumpah udah gabisa didebatin lagi. #StartUpEp6'
36,2020-11-08 11:15:58+00:00,"b'dengan ini, 2nd lead syndrome masih dipegang rekornya sama kim jungpal \xe2\x9c\x8a\n\nMulai redho dan ekhlas aja Dalmi sama Dosan atau Jipyeong *emang u siapa san* Dua2nya baik tapi balik lagi ya yg selalu ada punya poin lebih :)) #StartUpEp6'"
37,2020-11-08 11:12:23+00:00,"b'Menonton #StartUpEp6 , mulai goyah ya bun \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Dalmi tuh cerdas, tangguh, mandiri, dominan, somehow memang cocok sama Nam Dosan yg lugu, baik, tapi lack of ambition, need more appreaciation'"
38,2020-11-08 11:12:08+00:00,b'- Kim Seon Ho yg lagi naik daun bgt d 2d1n \n #StartUpEp6'
39,2020-11-08 03:19:16+00:00,b'Rumahnya dosan sama kayak rumahnya jungpal di reply 88. #StartUpEp6 pertanda apakah ini'
40,2020-11-08 03:04:27+00:00,"b'Penasaran, siapa tuh yang masuk Sandbox karena mau balas dendam? \xf0\x9f\x98\x95\n\nNeneknya Dal Mi kayaknya lebih sreg sama anak baik hati ya? Yaiyalah udah kenal lama \xf0\x9f\x98\x82\n\n#StartUp \n#StartUpEp6 https://t.co/xPTIob5NiH'"
41,2020-11-08 02:53:01+00:00,b'Samsan Tech dapet kantor baru. \n\nJi Pyeong dipilih Dal Mi buat jadi mentor. Kena familyzone sama mentorzone ini \xf0\x9f\x98\xad\xf0\x9f\x92\x94\n\nSaat pembagian porsi saham pada berantem \xf0\x9f\x98\x95\n\n#StartUp \n#StartUpEp6 https://t.co/9h5sIvxlKy'
42,2020-11-08 01:55:04+00:00,b'Selamat pagi tim Han Ji Pyeong \xf0\x9f\x98\x82 #StartUpEp6 https://t.co/MoZ5nKpmkU'
43,2020-11-08 01:45:28+00:00,b'MOON SEYOON!!! apa gak bisa member 2D1N yg lain jadi cameo juga? pasti lucu bgt kalo dindin ikutan\xf0\x9f\x98\x82\n#StartUpEp6 #StartUp #2Days1Night https://t.co/hYxIx3rADE'
44,2020-11-07 18:24:57+00:00,"b'Gimana ga kesemsem, Han Ji Pyeong pinter begini. Aduh Dal Mi kebangetan. \xf0\x9f\x98\xad\n\n""Ga ada cara jadi CEO yang baik, tapi buat pilihan. Jadi orang baik atau CEO? Kau tak akan bisa buat keputusan jika takut diumpat &amp; ga bisa jadi CEO kalo ga bisa buat keputusan.""\n\n#StartUp \n#StartUpEp6 https://t.co/9as52l6qnP'"
45,2020-11-07 17:31:05+00:00,b'Kapal Han Ji Pyong terhenti di episode 7 \xf0\x9f\xa5\xba \n\n#StartUpEp7 #StartUpEp6 #startupdrama #Drakorterbaik #dramakorea #KDrama #Suzy #baesuzy #NamJooHyuk #kimseonho #dramakorea #DramaAlert https://t.co/PypVlzktyB'
46,2020-11-07 16:40:29+00:00,b'#StartUpEp6 tonight rasa macam semua ni salah nenek dia. Tapi kesian pulak kalau nak marah orang tua tu. Hahahaha'
47,2020-11-07 16:26:53+00:00,b'Hshshhssh dalmi bagi harapan palsu ke apa tengok jipyeong dengan pandangan lovable sangat \xf0\x9f\x98\x82 #StartUpEp6'
48,2020-11-07 14:23:21+00:00,b'#StartUpEp6 Minim clue gabisa nebak \xf0\x9f\x98\xad\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb kita tunggu Ep7 aja :) https://t.co/0DLHAxYLum'
49,2020-11-07 14:05:38+00:00,"b'Kasian bgt gasi Jipyeong?\nKpada writernim yang terhormat~ tlng buat Jipyeong bahagia, tlng buat Jipyeong ga kesepian, tlng buat Jipyeong ngerasain gmn rasanya disayang dan dicintai seseorang \xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\nBayangin slm ini dia sendirian, bahkan skrg aja ditemenin sm robot \xf0\x9f\x92\x94\n#StartUpEp6 https://t.co/2ucxLDajNq'"
50,2020-11-07 12:14:17+00:00,"b'""Sesuatu yang didapat dengan mudah, maka akan hilang dengan mudah pula"" Inget ya injae syg. Jipyeong sdikit curiga kyknya ya\n#StartUpEp6 https://t.co/WDTuqf08Xh'"
51,2020-11-07 12:12:56+00:00,"b'Start Up tayang hari ini dan besook!\nSilahkan nikmati layanan Netflix dengan beragam film dan series yang menarik! \n\nHarga mulai dari 30.000, kamu bisa nikmati netflix selama 1 bulan full\n\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\n\nPembayaran Mandiri Dana Gopay OVO Shopeepay dan Pulsa\n#StartUpEp7 #StartUpEp6 https://t.co/SJAlP1mTWF'"
52,2020-11-07 12:02:36+00:00,"b'Start Up tayang hari ini dan besook!\nSilahkan nikmati layanan Netflix dengan beragam film dan series yang menarik! \n\nHarga mulai dari 30.000, kamu bisa nikmati netflix selama 1 bulan full\n\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\n\nPembayaran Mandiri Dana Gopay OVO Shopeepay dan Pulsa\n#StartUpEp7 #StartUpEp6 https://t.co/tJeIrg6ExF'"
53,2020-11-07 12:00:22+00:00,"b'Start Up tayang hari ini dan besook!\nSilahkan nikmati layanan Netflix dengan beragam film dan series yang menarik! \n\nHarga mulai dari 30.000, kamu bisa nikmati netflix selama 1 bulan full\n\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\n\nPembayaran Mandiri Dana Gopay OVO Shopeepay dan Pulsa\n#StartUpEp7 #StartUpEp6 https://t.co/LXWYOhnohz'"
54,2020-11-07 11:46:35+00:00,"b'Start Up tayang hari ini dan besook!\nSilahkan nikmati layanan Netflix dengan beragam film dan series yang menarik! \n\nHarga mulai dari 30.000, kamu bisa nikmati netflix selama 1 bulan full\n\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\xf0\x9f\x8d\xad\n\nPembayaran Mandiri Dana Gopay OVO Shopeepay dan Pulsa\n#StartUpEp7 #StartUpEp6 https://t.co/TnqVGjpcsQ'"
55,2020-11-07 09:57:16+00:00,b'Scene ini ngena bgt \xf0\x9f\x98\xad #StartUpEp6 https://t.co/saJaEMERIR'
56,2020-11-07 09:06:58+00:00,b'lo harus milih jadi ceo atau orang yg baik hati #StartUpEp6'
57,2020-11-07 07:23:03+00:00,b'Eps. 6\n\nLagi diskusiin soal saham. Bapak sama sepupu Do San masuk list \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\n#StartUp \n#StartUpEp6 https://t.co/eKXDeg9Co7'
58,2020-11-07 07:01:50+00:00,"b'Kadang orang bisa masuk perusahaan dengan bantuan orang dalam bukan hanya sebatas karena saling kenal atau masih saudara, tapi karena memang orang tersebut punya kemampuan. \n\nContohnya Nam Do-San yang diloloskan oleh Alex untuk masuk SandBox #StartUpEp6 \xf0\x9f\x98\x87\xf0\x9f\x98\x8d'"
59,2020-11-07 06:32:24+00:00,b'#StartUpEp6 seriously Nam Do San bakal ke overshadow Han Ji Pyeong banget kalo engga dibantu sama persahabatan trio Samsan Tech ini wkwk\nkocaknya mereka menghibur banget sih https://t.co/uwknxcBC1r'
60,2020-11-07 06:03:29+00:00,b'memanggil minion Team Dosan \xf0\x9f\x98\x8d#StartUpEp6 https://t.co/h8WdD7SAwr'
61,2020-11-06 19:36:22+00:00,b'Apa tau gimana rasanya tahan ketawa tengah malem? MAU MUNTAH WOI grgr ini \xf0\x9f\x98\xad bener2 emg lo samcan.. #StartUpEp6 https://t.co/AXeipGnRZl'
62,2020-11-06 18:56:51+00:00,b'Acting mereka gerrr bgt valid no debat no kecot. #StartUpEp6 https://t.co/4IyWAxE9YL'
63,2020-11-06 17:12:29+00:00,b'kelan ba matatapos kasinungalingan sa #StartUp \xf0\x9f\xa4\xa0 \n\n#StartUpEp6'
64,2020-11-06 11:39:11+00:00,b'Kamu lebih suka pria ( yang )* pake baju putih apa hitam ???\n\xf0\x9f\x93\x8c * Coret yang tidak perlu\nHan Ji Pyeong  -  Nam Do San\n.\n#StartUpEp5 \n#StartUpEp6 \n#StartUpEp7 \n#StartUpEp8\n#StartUp\n#KimSeonHo \n#NamJooHyuk https://t.co/KwM0Ue0Zyl'
65,2020-11-06 08:55:00+00:00,b'@radenrauf Setiap episodenya mengandung bawang \xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUpEp6 \n@Suzy @namjoohyuk @kimseonho'
66,2020-11-06 01:39:03+00:00,b'Awas nanti jatuh cinta\n#StartUpEp6 #Suzy #NamJooHyuk #StartUpEp https://t.co/17OelhdZjh'
67,2020-11-06 00:01:27+00:00,b'hahaha nera abis marathon nonton start up 6 eps! bagus banget kenapasih! lagi wondering siapa sosok misterius yang mau balas dendam ke Ketua Yoon~ &amp; mantengin kantor Samsan Tech. siapa yaaaaa? Chulsan? Yongsan? #StartUpEp6'
68,2020-11-05 15:21:51+00:00,b'Pegawai Shopee lagi nongkrong di SCBD sebelum Covid. \n\n#Suzy #NamJooHyuk #StartUpEp6 https://t.co/vRyVbztxRj'
69,2020-11-05 14:32:24+00:00,b'@pepsigolda Ya Allah #StartUpEp6 isinya cuma keSrimulatan tiada akhir \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
70,2020-11-05 10:54:04+00:00,"b'Baru nonton #StartUpEp6 kepo siapa si mas"" berhoodie krem\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba jadi tambah seru kalo ada giniannya woe\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\xa4\x99'"
71,2020-11-05 08:10:16+00:00,b'Makin ke #StartUpEp6 knp makin nyesek ya'
72,2020-11-05 05:32:09+00:00,b'Bahagia dan menangis di saat yang sama mengingat nasib han ji-pyeong cuma second lead \xf0\x9f\x98\xad #StartUp #StartUpEp6 https://t.co/evy0R1Kg3v'
73,2020-11-05 05:25:20+00:00,"b'Preview Start-Up Episode 7 yang Akan Tayang Sabtu, 7 November 2020\n \n https://t.co/HuJBgipA4M via @tribunjambiku \n\n#StartUpEp7 #StartUpEp6 #StartUp'"
74,2020-11-05 05:17:04+00:00,b'Terjebak Friendzone \xe2\x9d\x8e\xe2\x9d\x8e\xe2\x9d\x8e\nTerjebak Mentorzone \xe2\x9c\x94\xe2\x9c\x94\xe2\x9c\x94\n\n#StartUp #StartUpEp6 https://t.co/CMHgkkN7RK'
75,2020-11-05 04:56:48+00:00,b'((SUSUNYA MELEDAK)) \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUp #StartUpEp6 https://t.co/9XshIn0wXU'
76,2020-11-05 04:08:53+00:00,"b'Ngga sabar sih, nungguin #StartUpEp7 baca dulu ulasan dari #StartUpEP1 sampai #StartUpEp6 di sini yaah\nhttps://t.co/kwyQOppcfO'"
77,2020-11-05 04:02:33+00:00,b'Aku Belajar 7 Hal tentang Bisnis dari Drama Korea Start-Up #StartUpEp6 #StartUp\n\nhttps://t.co/L91llwxLO3'
78,2020-11-05 02:53:45+00:00,b'Hasil nyomot di twiter lupa. #StartUpEp6 #StartUp https://t.co/Bt0mkZH9IZ'
79,2020-11-05 01:14:48+00:00,b'Han Ji-Pyeong: Mentor-Zone\n\n#StartUpEp6'
80,2020-11-05 00:53:43+00:00,b'Banyak yang berspekulasi bahwa Yongsan merupakan orang misterius ini.\n\n#StartUpEp6 #StartUp https://t.co/fSZxNl5WG9'
81,2020-11-04 23:42:13+00:00,b'Pagi pagi bacain teori teori orang2 yang penasaran siapa sosok yg mau balas dendam \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 seruuuuuu #StartUpEp6'
82,2020-11-04 19:13:19+00:00,"b'Huhu neneknyq Dalmi teh entar kenapa ya, jadi worried karena ke doket mata itu :"""" #StartUpEp6'"
83,2020-11-04 17:31:00+00:00,b'Masyadong mapanaket #StartUpEp6'
84,2020-11-04 17:27:48+00:00,b'Akhirnya bisa tidur nyenyak.. #StartUpEp6 #StartUp https://t.co/XlRlcr6IyM'
85,2020-11-04 16:31:42+00:00,b'Aku ketika banyak masalah tapi masih bisa tidur (nyenyak)\xf0\x9f\x98\xa4 #StartUp #StartUpEp6 #\xec\x8a\xa4\xed\x83\x80\xed\x8a\xb8\xec\x97\x85 https://t.co/zOdwEac9wF'
86,2020-11-04 16:20:34+00:00,b'Makin suka sama karakternya nam dosan \xe2\x9d\xa4\xef\xb8\x8f #StartUpEp6'
87,2020-11-04 15:26:18+00:00,b'#StartUpEp6 telat bgt si baru review wkwk EPISODE 6 makin2 misterius dan semakin membara ya wa semangat samsantech untuk mengalahkan injaecomp tp ttp ngakak bgt antara si 3org idiot dan persaudaraan dosan dan ji pyong wkwk\xf0\x9f\xa4\xad\xf0\x9f\x98\x85'
88,2020-11-04 15:03:23+00:00,"b'Teori gue kenapa hyung misterius ini mirip Yongsan:\n\n1. Cara jalan si hyung ini mirip sama Yongsan, suka masukin tangan ke dalam kantong. \n\n#StartUpEp6 https://t.co/708ikAm7Xz'"
89,2020-11-04 14:42:13+00:00,b'Akhirnya punya waktu buat nonton #StartUpEp6 https://t.co/H9cpXhSMTc'
90,2020-11-04 14:31:35+00:00,"b'#StartUpEp6 kapan sih mau ngasih tau dalmi yg sebenernya? sumpah gajadi-jadi, btw itu di preview eps 7 yang pake jaket tudungan siapa sih:(('"
91,2020-11-04 13:46:50+00:00,b'Aku tak nak Do San tipuu dalmi kesiann laaa dia jadi manga keadaan HAHAHA #StartUpep6'
92,2020-11-04 12:22:57+00:00,"b""GEMESHH! Nam Joo Hyuk's fans korea bikin filter AI nya Samsan tech dong wkwk. Cek di IG nya @222percent yaaa #StartUpEp6 #StartUp #Samsantech #NamJooHyuk https://t.co/T8No3XaEPT"""
93,2020-11-04 10:47:43+00:00,b'A: Tim Ji pyeong\nB: Tim Dosan\nC: Tim serakahh\n#StartUp #NamJooHyuk #KimSeonHo #StartUpEp6 https://t.co/9yhnsjg1wG'
94,2020-11-04 10:14:11+00:00,"b'Yg lain tim dosan dan ji peyong, aku mah tim chulsan\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n#StartUp #StartUpEp5 #StartUpEp6 https://t.co/HtOM06460G'"
95,2020-11-04 07:03:53+00:00,b'Kok gue yakin banget mystery guy di preview ep.7 Startup itu Yongsan ya...hmm\n\n#StartUpEp6 https://t.co/nxgDHmfEug'
96,2020-11-04 05:01:29+00:00,b'karakter baru sapa lagi ini #StartUpEp6 https://t.co/lUszEL0AWy'
97,2020-11-04 03:06:31+00:00,b'Nam Do San &amp; Seo Dal Mi\xe2\x9d\xa4\n#StartUp \n#StartUpEp6 \n#NamJooHyuk\n#SuzyBae https://t.co/Z5ZVwZHZdk'
98,2020-11-04 02:40:49+00:00,b'Han Ji Pyeong\xf0\x9f\x98\x8d\n#StartUpEp6 #StartUp https://t.co/eypwic9ALV'
99,2020-11-04 02:37:06+00:00,b'gemasnya mereka\xf0\x9f\xa4\xa7\xf0\x9f\x92\x9b\n#StartUp #StartUpEp6 https://t.co/yMf8jHKZAr'
100,2020-11-04 02:27:22+00:00,"b'enak enak bgt OST nya, tiap day &amp; night pasti adegan nya mengandung bawang\xf0\x9f\x98\xad\xf0\x9f\x98\xad #StartUpEp6 #StartUp https://t.co/gWawatW2Js'"
101,2020-11-03 22:24:03+00:00,b'mba suzy aja kasian liat ji pyeong\xf0\x9f\xa5\xba\n#StartUpEp6 #StartUp #StartUpEp5 https://t.co/bsWWN9aMry'
102,2020-12-13 17:00:01+00:00,b'Next year could be decisive for the world \xf0\x9f\x8c\x8f. 2020 has taught us that we need to work together for a stronger response and show that we can build back better.\n\nJoin in. Be the change.'
103,2020-11-03 20:28:55+00:00,b'HAHAHAHAAHHAHA \n\n#StartUpEp6 #StartUp https://t.co/N9MkfoiWDE'
104,2020-11-03 17:56:25+00:00,b'Nemu comment di tiktok yg sangat mewakili seluruh drakor lovers keknya wkwkwk #StartUpEp6 https://t.co/PqCwBrwSlk'
105,2020-11-03 16:23:55+00:00,"b'masih amaze sama #StartUpEp6 dari awal ampe tengah dibuat ketawa ngakak sampe bengek, trs mau ending dibuat nangis, trs trs ending beneran dibuat penasaran \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x99\x82'"
106,2020-11-03 16:23:13+00:00,b'#StartUpEp6 terlalu lawak \xf0\x9f\x98\x86'
107,2020-11-03 16:04:48+00:00,"b'Makin seru nih, ada impostor nya\xf0\x9f\xa4\xa1\n#StartUp #StartUpEp6 https://t.co/TNTI3Jet8O'"
108,2020-11-03 16:01:47+00:00,b'Cobaan apa lagi ini :((( #StartUpEp6 https://t.co/J1R66MWNjx'
109,2020-11-03 15:59:35+00:00,b'Bobroknya konsisten setiap episode wkwkwkwk\n#StartUpEp6 https://t.co/3nikUJsapk'
110,2020-11-03 15:56:04+00:00,"b'Han ji pyeong support dalmi lahir dan batin:"") \n#StartUp #StartUpEp6\nhttps://t.co/oOG215zO1i'"
111,2020-11-03 15:54:32+00:00,"b'Episode 6\nChulsan tuh tipe orang yg ngeyel dan suka ngegas ya, banyak banyak sabar pak mentor wkwk\n#StartUp #StartUpEp6  https://t.co/0gSEORgy1W'"
112,2020-11-03 15:18:27+00:00,b'Kiyowooo \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\n#StartUp \n#StartUpEp6 \n#Suzy \n#NamJooHyuk \n#KimSeonHo https://t.co/MrCaNpAeO6'
113,2020-11-03 15:18:18+00:00,b'Licik bgt titisan dajjal #StartUpEp6 https://t.co/owrgaMTEmt'
114,2020-11-03 15:17:14+00:00,"b'Pesan moral dari scene ini adalah jangan pernah meremehkan seseorang hanya karna tingkat pendidikannya lebih rendah dari anda. Karena tidak jarang orang-orang yang tingkat pendidikannya rendah, justru ilmunya lebih banyak dari yg berpendidikan tinggi #StartUp #StartUpEp6 https://t.co/6OlEAfx6bq'"
115,2020-11-03 15:12:18+00:00,b'Kaum penentang hanjipyo depyonim jadi sadboi \xf0\x9f\x98\x92\xf0\x9f\x98\x92\n\n#StartUp \n#StartUpEp6 \n#Suzy \n#KimSeonHo https://t.co/kyPPtPRk14'
116,2020-11-03 15:03:45+00:00,b'Jangan sampe nasib NJH kek perannya yg di school 15 ya \xf0\x9f\x98\x85 #StartUpEp6'
117,2020-11-03 14:54:13+00:00,b'Mon maap ini bisa gak male lead nya ganti Han ji pyeong aja \xf0\x9f\xa4\xa7 #StartUpEp6 https://t.co/CmAmGcNAbT'
118,2020-11-03 14:45:30+00:00,"b'Buat aku, keberhasilan dalmi masuk sandbox bisa jadi bukti bahwa kesuksesan seseorang tidak selalu ditentukan oleh tingkat pendidikannnya #StartUpEp6 https://t.co/TIsNKnYrD1'"
119,2020-11-03 14:23:06+00:00,"b'Nonton #StartUpEp6 jadi semangat pengen jadi taepyonim. Tapi lebih pengen jadi hanjipyong aja, ga banyak pikiran.'"
120,2020-11-03 14:09:35+00:00,b'Tunggu #StartUpEp6 lagi.'
